,acousticness,album_popularity,artist_followers,artist_popularity,bb_appear,danceability,days_since_release,duration,energy,explicit,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_popularity,valence,weeks
5243,0.0208,71.0,289372.0,67.0,1,0.528,1382,245546.0,0.9279999999999999,0,5.69e-06,1,0.376,-3.925,1,0.0664,128.009,4,56.0,0.39899999999999997,20.0
5244,0.149,57.0,1385279.0,69.0,0,0.6509999999999999,535,225400.0,0.499,0,0.00328,8,0.0816,-10.081,1,0.0329,121.068,4,42.0,0.479,0.0
5245,0.0163,93.0,14136511.0,94.0,1,0.54,521,232906.0,0.7609999999999999,0,0.0,4,0.0941,-5.3389999999999995,1,0.0372,100.008,4,74.0,0.147,20.0
5246,0.00235,67.0,1288258.0,72.0,0,0.214,815,237090.0,0.912,0,0.00233,11,0.265,-5.996,0,0.10800000000000001,168.111,4,48.0,0.0679,0.0
5247,7.68e-05,71.0,2531761.0,77.0,0,0.499,262,180560.0,0.9620000000000001,1,0.0,2,0.111,-3.864,1,0.106,138.005,4,52.0,0.47100000000000003,0.0
5248,0.00205,84.0,5366984.0,88.0,1,0.57,1046,178600.0,0.865,0,0.0,8,0.40399999999999997,-4.518,1,0.0472,110.01,4,71.0,0.691,29.0
5249,0.86,76.0,14136525.0,94.0,0,0.379,1123,148200.0,0.396,0,1.21e-05,2,0.11800000000000001,-11.247,0,0.0292,138.36,5,57.0,0.40700000000000003,0.0
5250,0.428,,407216.0,0.0,0,0.7509999999999999,1133,128906.0,0.527,0,0.0,2,0.14,-6.689,1,0.0336,119.933,4,36.0,0.8109999999999999,0.0
5251,0.18,,184573.0,69.0,0,0.58,277,146526.0,0.647,1,0.0,6,0.171,-7.278,0,0.142,94.524,4,41.0,0.0952,0.0
5252,0.0706,69.0,910139.0,71.0,0,0.424,444,180000.0,0.991,0,0.8240000000000001,5,0.16699999999999998,-3.832,1,0.213,109.85799999999999,4,48.0,0.109,0.0
5253,0.0021,59.0,165137.0,60.0,0,0.521,1032,287746.0,0.929,0,0.0011,7,0.124,-5.064,1,0.0704,158.003,4,37.0,0.322,0.0
5254,0.18100000000000002,61.0,920864.0,70.0,0,0.618,1340,219813.0,0.7829999999999999,0,0.00165,0,0.273,-7.381,1,0.0297,107.991,4,41.0,0.605,0.0
5255,0.456,81.0,7313011.0,84.0,0,0.6579999999999999,493,164710.0,0.46,0,0.0011099999999999999,6,0.0963,-8.646,0,0.0444,114.801,4,66.0,0.223,0.0
5256,0.0735,92.0,10576298.0,89.0,0,0.609,52,324466.0,0.674,0,0.06,10,0.345,-7.388,0,0.0548,90.009,4,80.0,0.315,0.0
5257,0.44799999999999995,56.0,267541.0,54.0,0,0.469,1288,279266.0,0.6459999999999999,0,0.000295,0,0.10099999999999999,-6.5729999999999995,1,0.0376,80.133,4,44.0,0.39,0.0
5258,0.00984,63.0,1226077.0,68.0,0,0.5539999999999999,1350,145381.0,0.871,1,0.405,5,0.276,-3.9160000000000004,1,0.0385,132.838,4,37.0,0.40700000000000003,0.0
5259,0.496,,123743.0,63.0,0,0.7879999999999999,46,128759.0,0.127,0,0.0826,2,0.0856,-18.116,1,0.122,120.028,4,17.0,0.961,0.0
5260,0.14300000000000002,,1528820.0,79.0,0,0.591,690,192064.0,0.73,1,0.0,5,0.0886,-5.255,1,0.07,174.06,4,54.0,0.362,0.0
5261,0.0529,61.0,544060.0,65.0,1,0.295,451,366786.0,0.54,0,0.00372,0,0.209,-8.372,1,0.0314,202.015,3,48.0,0.19899999999999998,1.0
5262,0.895,56.0,178606.0,57.0,0,0.36200000000000004,52,246733.0,0.275,0,0.0,0,0.107,-7.403,1,0.028999999999999998,141.911,4,43.0,0.125,0.0
5263,0.312,,58911.0,47.0,0,0.375,1306,116086.0,0.528,0,0.0,0,0.0791,-8.44,1,0.0378,128.306,5,31.0,0.157,0.0
5264,0.28,93.0,14136529.0,94.0,1,0.301,521,230288.0,0.672,0,3.1e-05,2,0.0609,-4.497,1,0.0623,169.497,3,78.0,0.384,20.0
5265,0.000136,73.0,3569273.0,78.0,0,0.4,773,245573.0,0.946,0,0.853,1,0.155,-3.966,0,0.0634,161.591,4,64.0,0.611,0.0
5266,0.156,59.0,824555.0,68.0,0,0.659,1354,187720.0,0.9059999999999999,0,3.27e-06,7,0.105,-3.906,0,0.0428,94.99700000000001,4,56.0,0.792,0.0
5267,0.007940000000000001,64.0,677551.0,67.0,0,0.41600000000000004,122,193800.0,0.975,0,6.07e-05,11,0.259,-1.774,0,0.361,181.438,3,47.0,0.28600000000000003,0.0
5268,0.149,52.0,143347.0,68.0,0,0.6679999999999999,234,172850.0,0.8170000000000001,0,2.6000000000000002e-05,1,0.128,-4.356,0,0.0877,101.95200000000001,4,41.0,0.37799999999999995,0.0
5269,0.00152,,109391.0,66.0,0,0.634,1096,192346.0,0.846,0,9.38e-05,0,0.0624,-3.805,1,0.0474,115.0,4,45.0,0.6409999999999999,0.0
5270,0.000405,64.0,1232368.0,67.0,0,0.33399999999999996,927,156493.0,0.9640000000000001,1,0.0,7,0.353,-4.29,1,0.204,172.93400000000003,4,44.0,0.21,0.0
5271,0.0464,,1528839.0,79.0,0,0.63,382,221000.0,0.782,1,0.0,6,0.0944,-4.046,0,0.225,150.076,4,58.0,0.657,0.0
5272,0.922,66.0,424995.0,65.0,0,0.506,409,178413.0,0.081,0,0.0,10,0.133,-16.394000000000002,1,0.0472,105.164,4,47.0,0.21,0.0
5273,0.000109,65.0,1125089.0,71.0,0,0.332,213,218483.0,0.98,0,1.56e-06,7,0.223,-3.65,1,0.385,171.551,4,46.0,0.29100000000000004,0.0
5274,0.313,72.0,3015787.0,87.0,0,0.369,808,204819.0,0.76,0,0.0,8,0.139,-3.9010000000000002,0,0.0521,131.605,4,56.0,0.261,0.0
5275,0.209,74.0,2471023.0,79.0,0,0.677,24,209600.0,0.716,0,0.0465,2,0.248,-5.791,0,0.0348,83.00399999999998,4,60.0,0.304,0.0
5276,0.00561,44.0,61304.0,53.0,1,0.475,304,234447.0,0.8440000000000001,0,0.00043,9,0.265,-4.724,0,0.038,75.015,4,48.0,0.314,1.0
5277,0.0728,,550437.0,66.0,0,0.397,116,561840.0,0.763,0,0.561,2,0.264,-11.076,1,0.0814,113.149,4,43.0,0.6559999999999999,0.0
5278,0.009340000000000001,75.0,2605012.0,81.0,0,0.213,1004,83053.0,0.45899999999999996,0,0.0223,2,0.41,-9.873,1,0.0448,85.10799999999998,3,48.0,0.0726,0.0
5279,0.000893,70.0,7706472.0,82.0,0,0.5720000000000001,780,184813.0,0.883,0,0.0,0,0.102,-3.74,1,0.0392,117.915,4,52.0,0.469,0.0
5280,0.665,75.0,428874.0,75.0,0,0.637,1329,189666.0,0.802,0,0.608,2,0.226,-6.098,1,0.0279,130.023,4,47.0,0.721,0.0
5281,0.594,68.0,1489629.0,82.0,0,0.609,1406,216453.0,0.495,0,0.0,7,0.0905,-9.07,1,0.0374,90.03299999999999,4,48.0,0.374,0.0
5282,0.00405,71.0,298396.0,68.0,0,0.585,59,208688.0,0.975,0,0.0,4,0.5710000000000001,-3.891,1,0.0575,112.506,4,58.0,0.298,0.0
5283,0.00403,72.0,385628.0,71.0,0,0.511,444,272240.0,0.934,0,3.54e-05,3,0.242,-4.561,1,0.242,168.06099999999995,4,63.0,0.6679999999999999,0.0
5284,0.0482,70.0,1873079.0,77.0,0,0.765,80,193233.0,0.757,0,0.0976,1,0.135,-7.561,0,0.0361,128.02700000000002,4,52.0,0.401,0.0
5285,0.007659999999999998,62.0,247223.0,55.0,0,0.41,983,252485.0,0.8370000000000001,0,0.00022,2,0.107,-4.875,1,0.0609,160.062,4,42.0,0.38799999999999996,0.0
5286,0.006,67.0,466334.0,66.0,1,0.5720000000000001,598,214360.0,0.8640000000000001,0,8.06e-06,7,0.217,-5.099,0,0.0395,106.01799999999999,4,63.0,0.667,20.0
5287,0.907,,5961865.0,80.0,0,0.363,227,219266.0,0.433,0,0.89,7,0.0972,-10.958,1,0.0302,85.256,4,47.0,0.336,0.0
5288,0.0174,73.0,1637696.0,75.0,0,0.552,206,245786.0,0.935,0,1.98e-06,0,0.11599999999999999,-4.096,1,0.0623,74.954,4,66.0,0.38,0.0
5289,6.65e-06,,407216.0,0.0,0,0.537,281,223533.0,0.965,0,0.236,2,0.0828,-4.489,1,0.114,155.987,4,35.0,0.741,0.0
5290,0.135,46.0,3593.0,38.0,0,0.513,341,203239.0,0.316,0,6.900000000000003e-06,0,0.0953,-9.212,1,0.0245,137.999,4,27.0,0.235,0.0
5291,0.0302,65.0,713256.0,67.0,0,0.485,787,190080.0,0.583,0,0.000134,6,0.2,-6.685,0,0.0307,75.929,4,46.0,0.226,0.0
5292,0.8290000000000001,51.0,360578.0,61.0,0,0.488,1406,301200.0,0.505,0,0.0136,11,0.102,-9.887,0,0.0313,148.019,3,32.0,0.5589999999999999,0.0
5293,0.304,,2468097.0,78.0,0,0.478,1131,264013.0,0.381,0,0.00249,5,0.111,-9.258,0,0.0327,121.966,4,53.0,0.334,0.0
5294,0.228,68.0,2800684.0,79.0,1,0.536,962,201413.0,0.775,0,0.000143,8,0.0947,-6.765,1,0.0394,151.393,4,55.0,0.485,48.0
5295,0.00162,,11815.0,40.0,0,0.315,928,88214.0,0.917,1,0.0214,4,0.7979999999999999,-5.667000000000002,0,0.0546,129.961,5,38.0,0.573,0.0
5296,0.0409,74.0,3631190.0,80.0,0,0.64,577,272666.0,0.8640000000000001,0,1.55e-06,4,0.136,-4.909,0,0.0869,105.10700000000001,4,59.0,0.4970000000000001,0.0
5297,0.00746,76.0,14136535.0,94.0,0,0.40700000000000003,1123,249346.0,0.6559999999999999,0,0.255,6,0.34299999999999997,-7.087999999999999,0,0.0413,173.954,4,61.0,0.39,0.0
5298,3.2500000000000004e-05,63.0,1363168.0,71.0,0,0.441,563,224813.0,0.845,0,0.00253,4,0.0724,-4.643,1,0.0481,147.94299999999996,4,48.0,0.20800000000000002,0.0
5299,0.0122,,171952.0,71.0,0,0.79,785,207640.0,0.674,1,0.0004440000000000001,1,0.113,-9.943,1,0.0566,101.996,4,59.0,0.199,0.0
5300,0.0294,59.0,165137.0,60.0,0,0.52,1032,324546.0,0.812,0,0.00119,2,0.0852,-6.272,0,0.0582,140.029,4,41.0,0.153,0.0
5301,0.0507,4.0,3420.0,24.0,0,0.634,1323,213070.0,0.805,0,2.86e-06,2,0.162,-5.636,1,0.0367,112.08,4,7.0,0.58,0.0
5302,0.0571,67.0,4525119.0,79.0,0,0.348,556,190400.0,0.675,0,0.0,2,0.0857,-5.888999999999999,1,0.0428,179.91,4,49.0,0.20600000000000002,0.0
5303,4.11e-05,65.0,1639569.0,75.0,1,0.294,535,228720.0,0.92,0,0.00023199999999999997,10,0.0804,-2.471,0,0.0635,184.007,4,63.0,0.5820000000000001,20.0
5304,0.0724,,848709.0,68.0,0,0.6729999999999999,403,263506.0,0.82,1,0.0,2,0.127,-4.038,1,0.35600000000000004,177.99599999999995,4,51.0,0.168,0.0
5305,0.004529999999999999,66.0,741375.0,66.0,0,0.69,1116,140140.0,0.9159999999999999,0,0.0296,1,0.324,-5.9220000000000015,0,0.0708,112.045,4,45.0,0.657,0.0
5306,0.198,56.0,1435068.0,79.0,0,0.465,10,295909.0,0.7190000000000001,0,1.21e-05,5,0.737,-5.115,1,0.0923,97.022,4,33.0,0.302,0.0
5307,0.00245,,1352871.0,69.0,0,0.35700000000000004,291,174627.0,0.75,0,0.0,8,0.3720000000000001,-4.971,1,0.0533,89.632,4,55.0,0.326,0.0
5308,0.244,,1484485.0,74.0,0,0.172,46,229826.0,0.848,0,0.28,4,0.949,-11.007,1,0.0454,166.995,4,31.0,0.713,0.0
5309,0.035,,2074805.0,81.0,0,0.611,431,258158.0,0.478,1,0.0,0,0.107,-5.839,1,0.107,172.076,4,73.0,0.138,0.0
5310,0.17800000000000002,78.0,1286293.0,77.0,1,0.389,1245,193546.0,0.665,0,0.000732,0,0.11599999999999999,-6.169,1,0.0644,117.055,4,77.0,0.19899999999999998,72.0
5311,4.07e-05,,770306.0,71.0,0,0.458,1082,167880.0,0.835,0,0.00195,2,0.246,-4.008,1,0.034,114.539,4,28.0,0.353,0.0
5312,5.03e-05,70.0,2340602.0,75.0,0,0.433,556,183793.0,0.9440000000000001,0,0.0131,2,0.314,-5.3229999999999995,1,0.165,172.02,4,48.0,0.326,0.0
5313,0.00011,63.0,1741853.0,72.0,0,0.539,94,301706.0,0.909,0,0.613,8,0.128,-5.7410000000000005,1,0.0342,115.977,4,56.0,0.627,0.0
5314,0.255,60.0,154626.0,60.0,0,0.5660000000000001,185,301786.0,0.6779999999999999,0,0.00228,4,0.10800000000000001,-7.963999999999999,0,0.0289,128.312,4,38.0,0.262,0.0
5315,0.183,71.0,7706472.0,82.0,0,0.475,374,153466.0,0.4320000000000001,1,0.0,7,0.161,-7.8439999999999985,1,0.0302,94.605,4,43.0,0.648,0.0
5316,0.125,,1528839.0,79.0,0,0.721,1131,206451.0,0.4920000000000001,1,0.0,7,0.109,-11.392,0,0.108,92.942,4,50.0,0.218,0.0
5317,0.359,,52478.0,56.0,0,0.862,747,221254.0,0.23,0,0.000143,0,0.103,-21.312,1,0.0556,126.015,4,40.0,0.5489999999999999,0.0
5318,0.0075400000000000016,54.0,1473003.0,70.0,0,0.56,962,257000.0,0.743,0,0.0957,4,0.15,-6.577999999999999,0,0.0248,91.999,4,41.0,0.304,0.0
5319,0.502,,407216.0,0.0,0,0.565,753,287040.0,0.494,0,0.187,8,0.0731,-10.008,1,0.0306,114.113,4,32.0,0.385,0.0
5320,0.764,59.0,2023942.0,73.0,0,0.315,381,222506.0,0.6459999999999999,0,0.000843,4,0.107,-5.912999999999999,0,0.0646,137.049,3,46.0,0.332,0.0
5321,0.688,72.0,410666.0,0.0,0,0.39799999999999996,234,369301.0,0.305,0,4.5299999999999997e-05,8,0.132,-10.58,1,0.0404,138.653,4,58.0,0.125,0.0
5322,0.0545,,1054658.0,69.0,0,0.35700000000000004,67,111706.0,0.63,0,0.0596,9,0.124,-7.442,1,0.0436,111.596,3,37.0,0.4970000000000001,0.0
5323,0.0067,62.0,247223.0,55.0,1,0.5329999999999999,983,193552.0,0.9209999999999999,0,0.0,8,0.0959,-4.227,1,0.10300000000000001,146.045,4,59.0,0.614,4.0
5324,0.000786,71.0,556528.0,68.0,0,0.507,913,249480.0,0.8240000000000001,0,0.000446,6,0.0941,-6.006,0,0.0428,143.648,4,59.0,0.312,0.0
5325,0.00116,,1352930.0,69.0,0,0.364,1166,224666.0,0.912,0,0.0,2,0.0917,-5.136,1,0.105,160.00799999999995,4,46.0,0.201,0.0
5326,0.007809999999999998,49.0,672044.0,64.0,1,0.473,1301,200626.0,0.833,0,2.99e-05,11,0.0737,-4.996,0,0.0423,175.02,4,53.0,0.705,1.0
5327,0.00183,66.0,2679695.0,80.0,0,0.469,360,247388.0,0.958,1,0.00116,4,0.107,-3.3819999999999997,0,0.0865,76.997,4,46.0,0.262,0.0
5328,0.958,63.0,1226081.0,68.0,0,0.596,1350,213068.0,0.27899999999999997,0,0.88,5,0.105,-11.055,1,0.0294,125.962,4,39.0,0.247,0.0
5329,1.77e-05,61.0,2627914.0,74.0,0,0.465,766,241146.0,0.946,0,0.0844,9,0.134,-4.205,1,0.068,133.80200000000002,4,54.0,0.33799999999999997,0.0
5330,0.0252,65.0,1381849.0,67.0,0,0.377,1350,137925.0,0.977,0,0.0,9,0.177,-2.7239999999999998,1,0.36,175.17,4,44.0,0.20199999999999999,0.0
5331,0.111,76.0,410666.0,0.0,0,0.439,843,177028.0,0.447,1,0.0,10,0.303,-8.318,0,0.0436,121.48,4,71.0,0.11,0.0
5332,0.9309999999999999,67.0,132548.0,63.0,0,0.565,1350,171120.0,0.13699999999999998,0,3.0799999999999996e-05,0,0.0949,-10.616,1,0.0281,137.915,4,42.0,0.349,0.0
5333,0.0008759999999999999,57.0,211987.0,53.0,0,0.6809999999999999,437,215733.0,0.925,0,0.0226,7,0.177,-5.808,1,0.0567,115.99600000000001,4,40.0,0.361,0.0
5334,0.4,78.0,1435068.0,79.0,1,0.638,276,217173.0,0.687,0,0.00011399999999999999,7,0.166,-6.556,1,0.0351,114.98,4,61.0,0.32299999999999995,1.0
5335,0.551,55.0,68889.0,54.0,0,0.6779999999999999,1158,214400.0,0.47700000000000004,0,0.00133,7,0.305,-7.121,1,0.0255,98.042,4,22.0,0.39299999999999996,0.0
5336,0.0639,53.0,139689.0,67.0,0,0.5,1263,263960.0,0.826,0,1.55e-06,5,0.24,-6.053999999999999,1,0.0881,96.557,4,39.0,0.45,0.0
5337,0.00323,,21002.0,42.0,0,0.513,753,229480.0,0.807,0,0.00027,9,0.0995,-3.37,0,0.0406,74.977,4,38.0,0.569,0.0
5338,0.0069900000000000006,69.0,5509896.0,83.0,0,0.5820000000000001,311,210360.0,0.925,0,3.23e-06,6,0.105,-4.365,0,0.051,96.01,4,60.0,0.7929999999999999,0.0
5339,0.0254,79.0,410666.0,0.0,0,0.28600000000000003,654,221440.0,0.43,0,0.0,1,0.0848,-7.818,1,0.0464,177.701,4,56.0,0.154,0.0
5340,0.109,,370.0,18.0,0,0.725,88,205619.0,0.741,0,1.3e-06,0,0.201,-5.728,1,0.0641,105.018,4,31.0,0.685,0.0
5341,0.0105,92.0,10576308.0,89.0,0,0.53,52,265373.0,0.816,0,0.00061,9,0.379,-6.149,1,0.0503,87.01899999999998,4,76.0,0.371,0.0
5342,0.0774,84.0,410673.0,0.0,0,0.868,290,211466.0,0.5589999999999999,0,0.0,4,0.121,-5.928,1,0.184,118.066,4,57.0,0.892,0.0
5343,0.00704,59.0,889370.0,70.0,0,0.6809999999999999,850,244189.0,0.6809999999999999,0,1.21e-06,8,0.248,-4.952,1,0.0257,132.458,4,40.0,0.413,0.0
5344,0.0153,69.0,733172.0,68.0,0,0.502,220,314333.0,0.721,0,0.214,2,0.0827,-5.555,0,0.051,76.954,4,53.0,0.16699999999999998,0.0
5345,0.0265,79.0,967558.0,82.0,0,0.439,514,228301.0,0.721,0,0.000113,10,0.0853,-7.017,1,0.0778,137.987,4,58.0,0.43799999999999994,0.0
5346,0.971,73.0,2132964.0,76.0,1,0.41,787,166106.0,0.121,0,0.0136,2,0.14800000000000002,-15.472999999999999,1,0.0575,86.359,3,57.0,0.177,1.0
5347,0.00021,67.0,342104.0,66.0,0,0.529,465,213010.0,0.975,0,0.0,6,0.321,-3.484,1,0.0817,93.931,4,54.0,0.63,0.0
5348,0.21,56.0,302360.0,61.0,0,0.568,290,207200.0,0.302,0,0.0,6,0.10400000000000001,-7.817,1,0.0281,83.413,1,51.0,0.214,0.0
5349,0.384,59.0,1226080.0,68.0,0,0.7240000000000001,297,189861.0,0.873,0,0.8690000000000001,5,0.0666,-5.098,0,0.0279,122.01299999999999,4,43.0,0.932,0.0
5350,0.00043099999999999996,63.0,1363168.0,71.0,0,0.545,563,218386.0,0.722,0,0.000283,7,0.102,-4.442,0,0.0286,80.01,4,45.0,0.474,0.0
5351,0.772,65.0,49062.0,57.0,0,0.544,437,95466.0,0.639,0,1.1900000000000001e-05,2,0.3720000000000001,-6.6960000000000015,1,0.0448,73.036,4,36.0,0.34299999999999997,0.0
5352,0.241,,1662412.0,74.0,0,0.536,1145,305466.0,0.7190000000000001,1,0.0,1,0.556,-7.802,1,0.615,126.947,3,35.0,0.544,0.0
5353,0.0413,54.0,405326.0,64.0,0,0.4,871,261613.0,0.67,0,0.035,2,0.278,-6.327000000000001,1,0.0281,143.97899999999996,3,34.0,0.19699999999999998,0.0
5354,0.0692,,2882.0,31.0,0,0.43,725,217659.0,0.88,0,0.0,11,0.382,-4.41,1,0.0687,175.21400000000003,4,34.0,0.654,0.0
5355,0.302,,1528827.0,79.0,0,0.858,138,168783.0,0.413,0,0.0,1,0.0856,-7.58,1,0.0564,140.024,4,39.0,0.5479999999999999,0.0
5356,0.971,73.0,2132964.0,76.0,1,0.304,787,245200.0,0.22899999999999998,0,0.408,4,0.109,-14.677999999999999,1,0.033,80.118,4,64.0,0.155,2.0
5357,0.000807,64.0,4569093.0,79.0,0,0.488,276,214493.0,0.93,0,2.72e-06,11,0.136,-5.212999999999999,1,0.0519,136.063,4,54.0,0.409,0.0
5358,0.0015199999999999999,58.0,258651.0,60.0,0,0.441,395,214413.0,0.905,0,0.0,1,0.0739,-2.728,0,0.0403,147.889,4,36.0,0.233,0.0
5359,0.0799,77.0,8975488.0,85.0,1,0.797,892,250386.0,0.642,0,1.1900000000000001e-05,0,0.371,-8.082,1,0.0725,113.999,4,64.0,0.667,4.0
5360,0.063,80.0,4686994.0,84.0,1,0.5529999999999999,10,217633.0,0.711,0,8.41e-06,7,0.0759,-7.713999999999999,1,0.0453,99.99700000000001,4,66.0,0.299,7.0
5361,0.0124,,494095.0,79.0,0,0.759,35,132923.0,0.853,1,0.000339,7,0.141,-6.962999999999999,1,0.278,129.89600000000002,4,53.0,0.462,0.0
5362,0.00642,68.0,882292.0,71.0,0,0.5579999999999999,836,156506.0,0.856,0,0.00033,0,0.318,-4.82,1,0.0974,152.002,4,43.0,0.524,0.0
5363,0.11800000000000001,71.0,289372.0,67.0,0,0.6,1382,193573.0,0.8340000000000001,0,0.0,9,0.139,-3.58,1,0.0863,130.123,4,37.0,0.267,0.0
5364,0.0375,,743360.0,66.0,0,0.852,263,174653.0,0.691,1,0.0,6,0.0517,-5.175,0,0.139,61.115,4,61.0,0.6579999999999999,0.0
5365,0.00483,94.0,14136530.0,94.0,0,0.636,17,217866.0,0.718,0,6.51e-06,1,0.292,-4.833,0,0.0313,143.929,4,76.0,0.4370000000000001,0.0
5366,0.0009310000000000001,74.0,2455939.0,80.0,0,0.629,1193,213053.0,0.996,1,0.00028399999999999996,7,0.314,-3.2680000000000002,1,0.08800000000000001,104.97399999999999,4,49.0,0.348,0.0
5367,0.00318,58.0,108548.0,62.0,0,0.473,1046,255853.0,0.794,0,2.5300000000000002e-05,11,0.157,-4.187,1,0.0345,140.015,4,40.0,0.213,0.0
5368,0.0577,88.0,10576308.0,89.0,0,0.6829999999999999,1291,234946.0,0.753,0,0.0020800000000000003,2,0.35700000000000004,-5.564,0,0.0317,120.03,4,68.0,0.389,0.0
5369,0.0414,57.0,211987.0,53.0,0,0.733,437,37920.0,0.574,0,0.331,5,0.10300000000000001,-8.36,0,0.248,103.723,4,35.0,0.818,0.0
5370,0.177,88.0,10576289.0,89.0,0,0.423,1291,297760.0,0.797,0,0.0,0,0.13699999999999998,-4.659,1,0.124,82.617,4,71.0,0.5920000000000001,0.0
5371,0.0392,68.0,3655984.0,80.0,0,0.27399999999999997,521,228386.0,0.449,0,0.0043,5,0.114,-9.302999999999999,1,0.0279,76.154,4,51.0,0.0797,0.0
5372,0.0713,59.0,331606.0,63.0,0,0.738,619,168973.0,0.9359999999999999,0,0.000176,5,0.35,-3.5380000000000003,1,0.0303,115.821,4,39.0,0.799,0.0
5373,0.946,60.0,551389.0,72.0,0,0.475,1425,56306.0,0.221,0,0.6579999999999999,10,0.0832,-20.555999999999997,1,0.0746,106.39,4,34.0,0.0733,0.0
5374,0.0067599999999999995,65.0,320524.0,63.0,0,0.741,598,236626.0,0.475,0,0.0281,0,0.124,-9.972999999999999,1,0.0471,109.984,4,42.0,0.14300000000000002,0.0
5375,0.125,53.0,443523.0,69.0,0,0.534,472,246933.0,0.784,0,8.92e-06,0,0.0753,-6.5420000000000025,1,0.0476,118.01100000000001,4,56.0,0.251,0.0
5376,0.0261,64.0,2675099.0,77.0,0,0.204,339,254984.0,0.9209999999999999,0,0.00128,4,0.0769,-6.888,0,0.0543,172.525,3,53.0,0.6859999999999999,0.0
5377,0.0965,,208565.0,59.0,0,0.8340000000000001,292,214137.0,0.342,0,2.98e-06,1,0.149,-9.145,1,0.0596,116.023,4,32.0,0.627,0.0
5378,0.00019099999999999998,61.0,242789.0,64.0,0,0.3720000000000001,913,206389.0,0.9690000000000001,0,1.4800000000000002e-05,5,0.557,-4.408,1,0.0844,164.832,5,40.0,0.304,0.0
5379,0.11199999999999999,69.0,5509894.0,83.0,1,0.6459999999999999,311,223946.0,0.833,0,0.000462,11,0.121,-5.1339999999999995,1,0.057,108.00299999999999,4,59.0,0.278,9.0
5380,0.0135,,11751.0,37.0,0,0.34700000000000003,298,319150.0,0.679,0,0.515,10,0.0808,-4.908,1,0.138,104.867,3,34.0,0.489,0.0
5381,0.0454,65.0,1247371.0,74.0,0,0.627,1336,207920.0,0.855,1,0.0,11,0.324,-4.96,0,0.0355,124.01700000000001,4,45.0,0.6709999999999999,0.0
5382,0.0104,69.0,385628.0,71.0,0,0.441,1137,206560.0,0.57,0,0.0146,4,0.12300000000000001,-5.584,1,0.032,139.876,4,57.0,0.11699999999999999,0.0
5383,0.621,,66.0,28.0,0,0.7190000000000001,207,39263.0,0.313,1,0.0,2,0.32299999999999995,-11.362,0,0.55,124.853,5,33.0,0.962,0.0
5384,0.8059999999999999,64.0,410666.0,0.0,0,0.374,1385,270906.0,0.35700000000000004,0,0.00221,0,0.0786,-10.77,1,0.0277,81.97399999999998,4,45.0,0.16399999999999998,0.0
5385,0.639,,3961.0,34.0,0,0.34700000000000003,516,281495.0,0.958,0,0.0138,0,0.387,-3.16,1,0.1,151.436,4,45.0,0.447,0.0
5386,0.3670000000000001,54.0,405326.0,64.0,0,0.556,871,258293.0,0.61,0,7.43e-05,0,0.16899999999999998,-6.504,1,0.0266,81.995,4,39.0,0.294,0.0
5387,0.996,,1278.0,54.0,0,0.375,40,152999.0,0.0662,0,0.916,1,0.101,-14.741,1,0.0538,113.718,3,7.0,0.0773,0.0
5388,0.879,78.0,1435068.0,79.0,1,0.748,276,163720.0,0.573,0,0.00581,0,0.0989,-6.057,1,0.0332,110.177,4,62.0,0.46299999999999997,1.0
5389,0.00207,70.0,1247371.0,74.0,1,0.6859999999999999,395,187654.0,0.862,1,1.12e-05,7,0.14800000000000002,-3.426,1,0.034,87.48,4,62.0,0.47200000000000003,2.0
5390,0.0923,60.0,244091.0,63.0,0,0.77,1193,30783.0,0.0856,0,0.82,1,0.0872,-20.745,1,0.0527,124.98200000000001,4,24.0,0.504,0.0
5391,0.632,59.0,2907049.0,75.0,0,0.605,734,246040.0,0.506,0,8.75e-06,11,0.105,-10.297,1,0.0403,76.095,4,25.0,0.509,0.0
5392,0.6579999999999999,,679060.0,70.0,0,0.7340000000000001,95,200800.0,0.539,0,0.613,5,0.109,-9.438,1,0.0393,126.717,4,50.0,0.765,0.0
5393,0.0115,63.0,1400157.0,74.0,0,0.617,395,231253.0,0.87,0,1.29e-05,5,0.396,-4.777,1,0.0761,99.96600000000001,4,50.0,0.723,0.0
5394,0.00329,84.0,5366985.0,88.0,1,0.556,1046,254320.0,0.708,0,0.0,7,0.32899999999999996,-5.7079999999999975,1,0.039,128.006,4,67.0,0.20600000000000002,3.0
5395,0.6759999999999999,59.0,2023942.0,73.0,0,0.483,381,278266.0,0.563,0,1.49e-06,0,0.11599999999999999,-6.473,0,0.0306,93.428,4,38.0,0.0761,0.0
5396,0.00149,69.0,130732.0,65.0,0,0.639,38,196009.0,0.9329999999999999,0,0.0,9,0.513,-2.839,0,0.0371,114.99799999999999,4,50.0,0.885,0.0
5397,0.514,46.0,3593.0,38.0,0,0.4,341,196762.0,0.626,0,0.0,11,0.135,-5.024,0,0.0297,153.812,3,26.0,0.465,0.0
5398,0.7859999999999999,93.0,14136534.0,94.0,1,0.688,521,233933.0,0.31,0,0.000974,9,0.102,-10.026,1,0.18,134.005,4,67.0,0.624,1.0
5399,0.8290000000000001,65.0,1300465.0,74.0,0,0.495,486,280213.0,0.185,0,0.0,2,0.113,-10.275,1,0.0305,123.97399999999999,4,50.0,0.272,0.0
